rv_10,log_close,log_return_lag_1,log_return_lag_2,log_return_lag_3,log_return_lag_4,log_return_lag_5,rv_10_lag_1,log_volume,volume_change
0.02261775334768227,3.8282548763811737,0.011907923914811658,0.015706397012654083,-0.05987682849439668,-0.01395022901366394,-0.0108022816037332,0.0225780159527227,18.699263543298574,0.24436893240458546
0.021395729126481685,3.822556807860671,-0.004409391514084149,0.011907923914811658,0.015706397012654083,-0.05987682849439668,-0.01395022901366394,0.02261775334768227,18.694642116634743,-0.004610764303057069
0.02237276083550991,3.7907876194811454,-0.005698068520502808,-0.004409391514084149,0.011907923914811658,0.015706397012654083,-0.05987682849439668,0.021395729126481685,18.855375797645653,0.1743721695545195
0.023738300389711052,3.809777124138681,-0.03176918837952547,-0.005698068520502808,-0.004409391514084149,0.011907923914811658,0.015706397012654083,0.02237276083550991,18.546953858894774,-0.26539470583207947
0.023858114507405624,3.7890930898243065,0.018989504657535683,-0.03176918837952547,-0.005698068520502808,-0.004409391514084149,0.011907923914811658,0.023738300389711052,18.594586991144972,0.048785819043321244
0.02396632512066887,3.771875975335906,-0.0206840343143746,0.018989504657535683,-0.03176918837952547,-0.005698068520502808,-0.004409391514084149,0.023858114507405624,18.799930547429494,0.2279468613649045
0.024026947678185955,3.768028213516021,-0.017217114488400576,-0.0206840343143746,0.018989504657535683,-0.03176918837952547,-0.005698068520502808,0.02396632512066887,18.367900028112317,-0.35081043643939036
0.016319917704943846,3.763884628739684,-0.0038477618198848873,-0.017217114488400576,-0.0206840343143746,0.018989504657535683,-0.03176918837952547,0.024026947678185955,18.532157715895895,0.17851796564999778
0.014767001035405545,3.759104273147523,-0.004143584776337139,-0.0038477618198848873,-0.017217114488400576,-0.0206840343143746,0.018989504657535683,0.016319917704943846,18.551049139571752,0.019070995627625376
0.013983935336241924,3.76427703152264,-0.004780355592160834,-0.004143584776337139,-0.0038477618198848873,-0.017217114488400576,-0.0206840343143746,0.014767001035405545,18.25667364886173,-0.255003300422735
0.014398068559797883,3.7459958577178294,0.0051727583751168815,-0.004780355592160834,-0.004143584776337139,-0.0038477618198848873,-0.017217114488400576,0.013983935336241924,18.49925529749178,0.2745353089771143
0.014380176157420387,3.7358338824011916,-0.018281173804810535,0.0051727583751168815,-0.004780355592160834,-0.004143584776337139,-0.0038477618198848873,0.014398068559797883,18.900538164738034,0.4937397387921727
0.017822411050671116,3.7717646744611755,-0.010161975316637761,-0.018281173804810535,0.0051727583751168815,-0.004780355592160834,-0.004143584776337139,0.014380176157420387,18.63475933235951,-0.23339134223353242
0.017455976100891533,3.7877790565849825,0.03593079205998384,-0.010161975316637761,-0.018281173804810535,0.0051727583751168815,-0.004780355592160834,0.017822411050671116,18.595420296525674,-0.038575303539137185
0.016858257042783552,3.8023540579746173,0.016014382123807014,0.03593079205998384,-0.010161975316637761,-0.018281173804810535,0.0051727583751168815,0.017455976100891533,18.316488434564697,-0.24340854588323801
0.01714966160774829,3.8286229862589103,0.014575001389634856,0.016014382123807014,0.03593079205998384,-0.010161975316637761,-0.018281173804810535,0.016858257042783552,18.62555930120627,0.36215889870950835
0.016925583530949126,3.841321652787372,0.026268928284292947,0.014575001389634856,0.016014382123807014,0.03593079205998384,-0.010161975316637761,0.01714966160774829,18.468361721773423,-0.1454647964437955
0.016464234393873813,3.852834405718656,0.012698666528461633,0.026268928284292947,0.014575001389634856,0.016014382123807014,0.03593079205998384,0.016925583530949126,18.495153506704764,0.027153911574354872
0.01632433803419154,3.849646939420095,0.011512752931284176,0.012698666528461633,0.026268928284292947,0.014575001389634856,0.016014382123807014,0.016464234393873813,18.106145326207724,-0.3222712741665398
0.016553444299028285,3.8494409838101107,-0.003187466298561148,0.011512752931284176,0.012698666528461633,0.026268928284292947,0.014575001389634856,0.01632433803419154,18.277945987139883,0.18744110621699206
0.014853976906337083,3.842152013913647,-0.0002059556099842652,-0.003187466298561148,0.011512752931284176,0.012698666528461633,0.026268928284292947,0.016553444299028285,18.1336118168219,-0.134401557583531
